Ticker,Open,High,Low,Close,Volume,Bid,Ask,Timestamp
ENVX,7.28,7.28,7.28,7.28,100,0,0,2026-01-29 08:08:00
ENVX,7.21,7.21,7.21,7.21,150,0,0,2026-01-29 08:10:00
ENVX,7.22,7.22,7.22,7.22,600,0,0,2026-01-29 08:17:00
ENVX,7.3,7.3,7.3,7.3,100,0,0,2026-01-29 08:32:00
ENVX,7.29,7.29,7.29,7.29,168,0,0,2026-01-29 08:33:00
ENVX,7.24,7.24,7.24,7.24,145,0,0,2026-01-29 08:37:00
ENVX,7.23,7.23,7.23,7.23,581,0,0,2026-01-29 08:41:00
ENVX,7.28,7.28,7.28,7.28,201,0,0,2026-01-29 08:46:00
ENVX,7.28,7.28,7.28,7.28,165,0,0,2026-01-29 08:49:00
ENVX,7.25,7.25,7.25,7.25,209400,7.21,7.29,2026-01-29 08:55:00
ENVX,7.28,7.28,7.28,7.28,100,0,0,2026-01-29 08:55:00
ENVX,7.22,7.22,7.22,7.22,226,0,0,2026-01-29 08:57:00
ENVX,7.27,7.27,7.27,7.27,100,0,0,2026-01-29 09:04:00
ENVX,7.33,7.33,7.25,7.25,303,0,0,2026-01-29 09:13:00
ENVX,7.27,7.27,7.27,7.27,4386,0,0,2026-01-29 09:17:00
ENVX,7.22,7.22,7.22,7.22,2227,7.22,7.26,2026-01-29 09:24:00
ENVX,7.22,7.22,7.21,7.21,599,0,0,2026-01-29 09:24:00
ENVX,7.21,7.21,7.21,7.21,2372,0,0,2026-01-29 09:25:00
ENVX,7.22,7.28,7.22,7.28,4728,0,0,2026-01-29 09:28:00
ENVX,7.27,7.27,7.24,7.25,51238,0,0,2026-01-29 09:30:00
ENVX,7.22,7.22,7.15,7.17,31148,0,0,2026-01-29 09:31:00
ENVX,7.17,7.17,7.13,7.15,10898,7.14,7.17,2026-01-29 09:33:00
ENVX,7.16,7.16,7.12,7.13,16076,7.14,7.16,2026-01-29 09:34:00
ENVX,7.15,7.19,7.14,7.19,7118,0,0,2026-01-29 09:34:00
ENVX,7.19,7.2,7.15,7.17,27550,0,0,2026-01-29 09:35:00
ENVX,7.18,7.18,7.14,7.17,7586,0,0,2026-01-29 09:36:00
ENVX,7.18,7.28,7.17,7.28,16140,0,0,2026-01-29 09:37:00
ENVX,7.28,7.32,7.28,7.3,28994,0,0,2026-01-29 09:38:00
ENVX,7.31,7.31,7.26,7.27,26577,0,0,2026-01-29 09:39:00
ENVX,7.26,7.26,7.23,7.23,8133,0,0,2026-01-29 09:40:00
ENVX,7.24,7.25,7.22,7.24,19504,0,0,2026-01-29 09:41:00
ENVX,7.23,7.25,7.22,7.22,5371,0,0,2026-01-29 09:42:00
ENVX,7.21,7.22,7.2,7.21,8979,0,0,2026-01-29 09:43:00
ENVX,7.22,7.22,7.21,7.21,18588,0,0,2026-01-29 09:44:00
ENVX,7.2,7.21,7.19,7.21,11651,0,0,2026-01-29 09:45:00
ENVX,7.21,7.24,7.2,7.24,11128,0,0,2026-01-29 09:46:00
ENVX,7.23,7.23,7.18,7.19,17031,0,0,2026-01-29 09:47:00
ENVX,7.2,7.25,7.2,7.25,10982,0,0,2026-01-29 09:48:00
ENVX,7.25,7.25,7.23,7.25,9108,0,0,2026-01-29 09:49:00
ENVX,7.25,7.25,7.23,7.25,8367,0,0,2026-01-29 09:50:00
ENVX,7.24,7.25,7.22,7.22,11673,0,0,2026-01-29 09:51:00
ENVX,7.22,7.22,7.18,7.2,33921,0,0,2026-01-29 09:52:00
ENVX,7.19,7.22,7.19,7.2,27348,0,0,2026-01-29 09:53:00
ENVX,7.2,7.22,7.2,7.21,37980,0,0,2026-01-29 09:54:00
ENVX,7.2,7.2,7.17,7.17,14828,0,0,2026-01-29 09:55:00
ENVX,7.16,7.16,7.13,7.16,19611,0,0,2026-01-29 09:56:00
ENVX,7.16,7.2,7.15,7.18,17465,0,0,2026-01-29 09:57:00
ENVX,7.17,7.17,7.14,7.14,6786,0,0,2026-01-29 09:58:00
ENVX,7.13,7.13,7.12,7.12,10235,0,0,2026-01-29 09:59:00
ENVX,7.11,7.14,7.11,7.12,24060,0,0,2026-01-29 10:00:00
ENVX,7.12,7.13,7.09,7.09,27479,0,0,2026-01-29 10:01:00
ENVX,7.09,7.09,7.03,7.04,77417,0,0,2026-01-29 10:02:00
ENVX,7.04,7.08,7.04,7.06,29403,0,0,2026-01-29 10:03:00
ENVX,7.07,7.09,7.06,7.09,8778,0,0,2026-01-29 10:04:00
ENVX,7.09,7.1,7.05,7.05,15468,0,0,2026-01-29 10:05:00
ENVX,7.05,7.07,7.05,7.05,15434,0,0,2026-01-29 10:06:00
ENVX,7.05,7.08,7.04,7.08,48361,0,0,2026-01-29 10:07:00
ENVX,7.07,7.09,7.07,7.08,33992,0,0,2026-01-29 10:08:00
ENVX,7.08,7.09,7.08,7.09,11061,0,0,2026-01-29 10:09:00
ENVX,7.08,7.08,7.05,7.07,7955,0,0,2026-01-29 10:10:00
ENVX,7.06,7.08,7.06,7.08,33450,0,0,2026-01-29 10:11:00
ENVX,7.08,7.08,7.05,7.05,8221,0,0,2026-01-29 10:12:00
ENVX,7.06,7.06,7.05,7.05,9969,0,0,2026-01-29 10:13:00
ENVX,7.05,7.07,7.03,7.05,38159,0,0,2026-01-29 10:14:00
ENVX,7.05,7.07,7.05,7.06,12057,0,0,2026-01-29 10:15:00
ENVX,7.07,7.09,7.06,7.08,6194,0,0,2026-01-29 10:16:00
ENVX,7.08,7.09,7.06,7.08,23816,0,0,2026-01-29 10:17:00
ENVX,7.09,7.12,7.09,7.1,8328,0,0,2026-01-29 10:18:00
ENVX,7.1,7.11,7.09,7.1,8388,0,0,2026-01-29 10:19:00
ENVX,7.09,7.11,7.08,7.1,40008,0,0,2026-01-29 10:20:00
ENVX,7.1,7.13,7.1,7.12,5055,0,0,2026-01-29 10:21:00
ENVX,7.12,7.13,7.12,7.12,2795,0,0,2026-01-29 10:22:00
ENVX,7.12,7.12,7.11,7.12,6144,0,0,2026-01-29 10:23:00
ENVX,7.12,7.13,7.12,7.13,3202,0,0,2026-01-29 10:24:00
ENVX,7.13,7.14,7.13,7.13,26087,0,0,2026-01-29 10:25:00
ENVX,7.12,7.16,7.12,7.15,24746,0,0,2026-01-29 10:26:00
ENVX,7.13,7.13,7.11,7.11,28745,0,0,2026-01-29 10:27:00
ENVX,7.1,7.1,7.08,7.09,6337,0,0,2026-01-29 10:28:00
ENVX,7.09,7.09,7.09,7.09,1578,0,0,2026-01-29 10:29:00
ENVX,7.09,7.13,7.08,7.12,21036,0,0,2026-01-29 10:30:00
ENVX,7.12,7.13,7.1,7.11,10449,0,0,2026-01-29 10:31:00
ENVX,7.11,7.11,7.09,7.1,3956,0,0,2026-01-29 10:32:00
ENVX,7.09,7.09,7.08,7.08,8284,0,0,2026-01-29 10:33:00
ENVX,7.08,7.09,7.07,7.07,14645,0,0,2026-01-29 10:34:00
ENVX,7.07,7.07,7.05,7.05,15053,0,0,2026-01-29 10:35:00
ENVX,7.05,7.06,7.04,7.04,52773,0,0,2026-01-29 10:36:00
ENVX,7.04,7.06,7.04,7.05,27819,0,0,2026-01-29 10:37:00
ENVX,7.05,7.05,7.01,7.01,26743,0,0,2026-01-29 10:38:00
ENVX,7.01,7.02,7.01,7.01,13779,0,0,2026-01-29 10:39:00
ENVX,7.01,7.01,6.96,6.96,110117,0,0,2026-01-29 10:40:00
ENVX,6.96,6.96,6.94,6.96,54995,0,0,2026-01-29 10:41:00
ENVX,6.95,6.96,6.94,6.94,9667,0,0,2026-01-29 10:42:00
ENVX,6.95,6.95,6.93,6.93,10223,0,0,2026-01-29 10:43:00
ENVX,6.94,6.95,6.94,6.95,14612,6.94,6.95,2026-01-29 10:45:00
ENVX,6.95,6.96,6.94,6.96,14359,0,0,2026-01-29 10:45:00
ENVX,6.96,6.96,6.95,6.96,8482,0,0,2026-01-29 10:46:00
