Ticker,Open,High,Low,Close,Volume,Bid,Ask,Timestamp
EEFT,72.86,72.86,72.59,72.79,6148,0,0,2026-01-29 09:30:00
EEFT,72.68,72.68,72.68,72.68,165,0,0,2026-01-29 09:31:00
EEFT,72.68,72.68,72.68,72.68,196,72.32,73.04,2026-01-29 09:33:00
EEFT,72.32,72.32,72.3,72.3,1778,72,72.65,2026-01-29 09:34:00
EEFT,72.5,72.54,72.39,72.39,543,72.01,72.94,2026-01-29 09:36:00
EEFT,72.41,72.41,72.41,72.41,335,0,0,2026-01-29 09:37:00
EEFT,72.8,72.8,72.8,72.8,326,0,0,2026-01-29 09:38:00
EEFT,72.79,72.79,72.79,72.79,1037,0,0,2026-01-29 09:39:00
EEFT,73.0,73.0,73.0,73.0,272,0,0,2026-01-29 09:40:00
EEFT,72.73,72.73,72.73,72.73,449,0,0,2026-01-29 09:42:00
EEFT,72.78,72.78,72.39,72.72,1130,0,0,2026-01-29 09:44:00
EEFT,72.33,72.33,72.33,72.33,423,0,0,2026-01-29 09:45:00
EEFT,72.22,72.28,72.14,72.28,1340,0,0,2026-01-29 09:48:00
EEFT,72.35,72.35,72.17,72.17,495,0,0,2026-01-29 09:49:00
EEFT,72.05,72.05,72.05,72.05,285,0,0,2026-01-29 09:52:00
EEFT,72.36,72.36,72.33,72.33,1292,0,0,2026-01-29 09:54:00
EEFT,72.34,72.34,72.34,72.34,519,0,0,2026-01-29 09:57:00
EEFT,72.2,72.2,72.18,72.2,889,0,0,2026-01-29 09:58:00
EEFT,72.01,72.01,72.01,72.01,412,0,0,2026-01-29 10:00:00
EEFT,72.02,72.1,72.02,72.1,945,0,0,2026-01-29 10:03:00
EEFT,72.09,72.09,72.06,72.06,602,0,0,2026-01-29 10:04:00
EEFT,72.2,72.24,72.2,72.24,1351,0,0,2026-01-29 10:05:00
EEFT,72.24,72.24,72.17,72.17,469,0,0,2026-01-29 10:06:00
EEFT,72.22,72.38,72.22,72.31,1929,0,0,2026-01-29 10:08:00
EEFT,72.21,72.24,72.17,72.17,994,0,0,2026-01-29 10:10:00
EEFT,72.25,72.25,72.25,72.25,1256,0,0,2026-01-29 10:11:00
EEFT,72.21,72.21,72.13,72.21,728,0,0,2026-01-29 10:13:00
EEFT,72.21,72.24,72.2,72.24,802,0,0,2026-01-29 10:14:00
EEFT,72.32,72.53,72.32,72.53,10844,0,0,2026-01-29 10:15:00
EEFT,72.53,72.61,72.53,72.61,912,0,0,2026-01-29 10:18:00
EEFT,72.61,72.7,72.61,72.7,1665,0,0,2026-01-29 10:19:00
EEFT,72.69,72.69,72.69,72.69,537,0,0,2026-01-29 10:21:00
EEFT,72.69,72.69,72.69,72.69,2511,0,0,2026-01-29 10:22:00
EEFT,72.8,72.8,72.8,72.8,732,0,0,2026-01-29 10:24:00
EEFT,72.8,72.8,72.8,72.8,276,0,0,2026-01-29 10:26:00
EEFT,72.68,72.68,72.68,72.68,787,0,0,2026-01-29 10:27:00
EEFT,72.67,72.67,72.67,72.67,598,0,0,2026-01-29 10:28:00
EEFT,72.59,72.59,72.59,72.59,226,0,0,2026-01-29 10:30:00
EEFT,72.59,72.59,72.59,72.59,228,0,0,2026-01-29 10:31:00
EEFT,72.67,72.67,72.67,72.67,674,0,0,2026-01-29 10:32:00
EEFT,72.67,72.67,72.67,72.67,280,0,0,2026-01-29 10:34:00
EEFT,72.53,72.53,72.52,72.52,404,0,0,2026-01-29 10:38:00
EEFT,72.67,72.67,72.67,72.67,372,0,0,2026-01-29 10:40:00
EEFT,72.71,72.71,72.63,72.63,1277,0,0,2026-01-29 10:41:00
EEFT,72.6,72.6,72.6,72.6,484,0,0,2026-01-29 10:42:00
EEFT,72.58,72.58,72.58,72.58,254,0,0,2026-01-29 10:43:00
EEFT,72.63,72.63,72.61,72.62,1255,72.53,72.63,2026-01-29 10:45:00
EEFT,72.59,72.59,72.59,72.59,271,0,0,2026-01-29 10:45:00
EEFT,72.56,72.56,72.56,72.56,1501,0,0,2026-01-29 10:46:00
EEFT,72.56,72.59,72.56,72.58,2459,0,0,2026-01-29 10:47:00
EEFT,72.56,72.56,72.56,72.56,136,0,0,2026-01-29 10:49:00
EEFT,72.51,72.56,72.51,72.53,1615,0,0,2026-01-29 10:52:00
EEFT,72.53,72.56,72.5,72.52,1421,0,0,2026-01-29 10:54:00
EEFT,72.55,72.57,72.55,72.57,2362,0,0,2026-01-29 10:55:00
EEFT,72.61,72.61,72.61,72.61,1148,0,0,2026-01-29 10:56:00
EEFT,72.61,72.61,72.61,72.61,803,0,0,2026-01-29 10:57:00
EEFT,72.61,72.61,72.61,72.61,408,0,0,2026-01-29 10:58:00
EEFT,72.58,72.59,72.51,72.51,2146,0,0,2026-01-29 11:00:00
EEFT,72.44,72.44,72.44,72.44,258,0,0,2026-01-29 11:01:00
EEFT,72.38,72.38,72.26,72.29,1440,0,0,2026-01-29 11:04:00
EEFT,72.11,72.21,72.11,72.13,1167,0,0,2026-01-29 11:06:00
EEFT,72.12,72.12,72.08,72.08,642,0,0,2026-01-29 11:07:00
EEFT,72.08,72.08,72.08,72.08,518,0,0,2026-01-29 11:08:00
EEFT,72.13,72.14,72.09,72.09,1852,0,0,2026-01-29 11:09:00
EEFT,72.06,72.06,72.06,72.06,1127,0,0,2026-01-29 11:10:00
EEFT,72.13,72.27,72.13,72.27,2546,0,0,2026-01-29 11:11:00
EEFT,72.3,72.31,72.29,72.31,1547,0,0,2026-01-29 11:12:00
EEFT,72.34,72.36,72.33,72.33,840,0,0,2026-01-29 11:13:00
EEFT,72.36,72.36,72.34,72.34,702,0,0,2026-01-29 11:14:00
EEFT,72.3,72.31,72.3,72.31,1004,0,0,2026-01-29 11:15:00
EEFT,72.27,72.39,72.27,72.39,683,0,0,2026-01-29 11:16:00
EEFT,72.34,72.34,72.34,72.34,516,0,0,2026-01-29 11:17:00
EEFT,72.34,72.36,72.34,72.36,571,0,0,2026-01-29 11:18:00
