Ticker,Open,High,Low,Close,Volume,Bid,Ask,Timestamp
CURB,23.84,23.85,23.84,23.85,266,23.38,24.56,2026-01-29 09:30:01
CURB,23.78,23.93,23.78,23.93,3790,0,0,2026-01-29 09:30:00
CURB,23.98,23.98,23.98,23.98,153,0,0,2026-01-29 09:36:00
CURB,23.98,23.98,23.98,23.98,120,0,0,2026-01-29 09:40:00
CURB,23.75,23.75,23.75,23.75,119,0,0,2026-01-29 09:43:00
CURB,23.75,23.75,23.75,23.75,4259,0,0,2026-01-29 09:44:00
CURB,23.71,23.71,23.54,23.71,2289,0,0,2026-01-29 09:45:00
CURB,23.71,23.71,23.71,23.71,710,0,0,2026-01-29 09:46:00
CURB,23.71,23.71,23.71,23.71,620,0,0,2026-01-29 09:47:00
CURB,23.54,23.71,23.54,23.71,657,0,0,2026-01-29 09:48:00
CURB,23.71,23.71,23.71,23.71,238,0,0,2026-01-29 09:49:00
CURB,23.71,23.71,23.5,23.71,723,0,0,2026-01-29 09:50:00
CURB,23.71,23.71,23.71,23.71,493,0,0,2026-01-29 09:51:00
CURB,23.71,23.71,23.71,23.71,246,0,0,2026-01-29 09:52:00
CURB,23.71,23.71,23.5,23.71,1271,0,0,2026-01-29 09:53:00
CURB,23.63,23.63,23.63,23.63,242,0,0,2026-01-29 09:54:00
CURB,23.57,23.57,23.57,23.57,194,0,0,2026-01-29 09:55:00
CURB,23.72,23.72,23.72,23.72,160,0,0,2026-01-29 09:56:00
CURB,23.6,23.6,23.6,23.6,205,0,0,2026-01-29 09:57:00
CURB,23.57,23.57,23.57,23.57,194,0,0,2026-01-29 09:58:00
CURB,23.59,23.73,23.59,23.73,445,0,0,2026-01-29 09:59:00
CURB,23.76,23.76,23.6,23.65,5672,0,0,2026-01-29 10:00:00
CURB,23.61,23.66,23.61,23.66,921,0,0,2026-01-29 10:02:00
CURB,23.66,23.66,23.66,23.66,100,0,0,2026-01-29 10:04:00
CURB,23.66,23.66,23.66,23.66,341,0,0,2026-01-29 10:05:00
CURB,23.66,23.66,23.62,23.64,1374,0,0,2026-01-29 10:07:00
CURB,23.62,23.66,23.62,23.66,770,0,0,2026-01-29 10:08:00
CURB,23.68,23.68,23.68,23.68,1315,0,0,2026-01-29 10:09:00
CURB,23.61,23.62,23.61,23.62,435,0,0,2026-01-29 10:10:00
CURB,23.66,23.66,23.65,23.65,964,0,0,2026-01-29 10:11:00
CURB,23.62,23.62,23.62,23.62,224,0,0,2026-01-29 10:12:00
