Ticker,Open,High,Low,Close,Volume,Bid,Ask,Timestamp
DGII,45.02,45.27,44.93,44.93,3018,0,0,2026-01-29 09:30:00
DGII,44.92,44.92,44.71,44.71,1647,44.5,45.52,2026-01-29 09:33:00
DGII,44.96,44.96,44.63,44.63,201,0,0,2026-01-29 09:33:00
DGII,44.9,44.9,44.89,44.9,640,0,0,2026-01-29 09:34:00
DGII,44.9,44.9,44.9,44.9,100,44.89,45.51,2026-01-29 09:36:00
DGII,44.89,44.89,44.58,44.58,300,0,0,2026-01-29 09:37:00
DGII,44.55,44.55,44.55,44.55,100,0,0,2026-01-29 09:38:00
DGII,44.55,44.55,44.55,44.55,104,0,0,2026-01-29 09:39:00
DGII,44.55,44.55,44.55,44.55,1539,0,0,2026-01-29 09:40:00
DGII,44.55,44.55,44.55,44.55,164,0,0,2026-01-29 09:41:00
DGII,44.56,44.56,44.51,44.51,209,0,0,2026-01-29 09:43:00
DGII,44.85,44.85,44.85,44.85,1056,0,0,2026-01-29 09:44:00
DGII,44.5,44.69,44.5,44.69,551,0,0,2026-01-29 09:45:00
DGII,44.57,44.59,44.46,44.5,1236,0,0,2026-01-29 09:47:00
DGII,44.58,44.72,44.58,44.72,3080,0,0,2026-01-29 09:48:00
DGII,44.81,44.88,44.81,44.81,542,0,0,2026-01-29 09:55:00
DGII,44.72,44.72,44.66,44.66,850,0,0,2026-01-29 09:56:00
DGII,44.51,44.58,44.35,44.35,1795,0,0,2026-01-29 09:57:00
DGII,44.34,44.35,44.28,44.35,733,0,0,2026-01-29 10:00:00
DGII,44.15,44.35,44.1,44.28,1806,0,0,2026-01-29 10:01:00
DGII,44.35,44.35,44.35,44.35,439,0,0,2026-01-29 10:02:00
DGII,44.35,44.35,44.35,44.35,643,0,0,2026-01-29 10:05:00
DGII,44.35,44.35,44.11,44.11,235,0,0,2026-01-29 10:06:00
DGII,44.35,44.35,44.17,44.17,471,0,0,2026-01-29 10:07:00
DGII,44.15,44.15,44.15,44.15,200,0,0,2026-01-29 10:09:00
DGII,44.16,44.21,44.12,44.21,1034,0,0,2026-01-29 10:10:00
DGII,44.35,44.35,44.15,44.15,329,0,0,2026-01-29 10:11:00
DGII,44.15,44.19,44.15,44.19,741,0,0,2026-01-29 10:12:00
DGII,44.19,44.36,44.15,44.36,620,0,0,2026-01-29 10:13:00
DGII,44.16,44.16,44.15,44.16,567,0,0,2026-01-29 10:14:00
DGII,44.19,44.19,44.19,44.19,224,0,0,2026-01-29 10:15:00
DGII,44.15,44.18,44.15,44.18,251,0,0,2026-01-29 10:16:00
DGII,44.32,44.32,44.13,44.13,1479,0,0,2026-01-29 10:18:00
DGII,44.15,44.16,44.13,44.16,589,0,0,2026-01-29 10:19:00
DGII,44.22,44.3,44.2,44.3,2401,0,0,2026-01-29 10:20:00
DGII,44.3,44.38,44.24,44.33,1657,0,0,2026-01-29 10:21:00
DGII,44.3,44.3,44.3,44.3,2814,0,0,2026-01-29 10:22:00
DGII,44.3,44.3,44.29,44.29,293,0,0,2026-01-29 10:23:00
DGII,44.27,44.27,44.27,44.27,231,0,0,2026-01-29 10:27:00
DGII,44.27,44.27,44.15,44.15,505,0,0,2026-01-29 10:28:00
DGII,44.27,44.27,44.19,44.26,2858,0,0,2026-01-29 10:29:00
DGII,44.17,44.24,44.17,44.23,2020,0,0,2026-01-29 10:30:00
DGII,44.24,44.34,44.08,44.19,4999,0,0,2026-01-29 10:31:00
DGII,44.19,44.19,44.16,44.19,525,0,0,2026-01-29 10:32:00
DGII,44.17,44.19,44.08,44.19,2636,0,0,2026-01-29 10:33:00
DGII,44.23,44.23,44.23,44.23,271,0,0,2026-01-29 10:34:00
DGII,44.18,44.18,44.12,44.12,729,0,0,2026-01-29 10:35:00
DGII,44.12,44.12,44.1,44.1,755,0,0,2026-01-29 10:36:00
DGII,44.11,44.11,44.11,44.11,255,0,0,2026-01-29 10:37:00
DGII,44.1,44.19,44.09,44.18,3632,0,0,2026-01-29 10:38:00
DGII,44.14,44.14,44.14,44.14,145,0,0,2026-01-29 10:39:00
DGII,44.09,44.09,44.09,44.09,574,0,0,2026-01-29 10:45:00
DGII,44.02,44.02,44.02,44.02,219,0,0,2026-01-29 10:46:00
DGII,44.09,44.09,44.09,44.09,316,0,0,2026-01-29 10:48:00
DGII,43.98,44.06,43.93,44.06,1259,0,0,2026-01-29 10:50:00
DGII,43.95,43.95,43.95,43.95,895,0,0,2026-01-29 10:51:00
DGII,43.95,43.95,43.85,43.92,4768,0,0,2026-01-29 10:53:00
DGII,43.82,43.94,43.82,43.94,2031,0,0,2026-01-29 10:54:00
DGII,43.92,43.95,43.8,43.95,895,0,0,2026-01-29 10:55:00
DGII,44.01,44.03,44.0,44.0,1001,0,0,2026-01-29 10:56:00
DGII,44.06,44.09,44.06,44.09,351,0,0,2026-01-29 10:58:00
DGII,44.14,44.14,44.06,44.06,549,0,0,2026-01-29 11:00:00
DGII,44.16,44.16,44.16,44.16,117,0,0,2026-01-29 11:01:00
