Ticker,Open,High,Low,Close,Volume,Bid,Ask,Timestamp
GBTG,6.96,6.98,6.96,6.98,1002,6.2,7.5,2026-01-29 08:00:02
GBTG,6.9,6.98,6.87,6.87,5221,0,0,2026-01-29 09:30:00
GBTG,6.92,6.92,6.92,6.92,218,0,0,2026-01-29 09:31:00
GBTG,6.86,6.86,6.86,6.86,151,6.81,6.87,2026-01-29 09:34:00
GBTG,6.87,6.95,6.87,6.92,4512,0,0,2026-01-29 09:34:00
GBTG,6.95,6.95,6.92,6.92,2538,0,0,2026-01-29 09:35:00
GBTG,6.92,6.92,6.92,6.92,422,0,0,2026-01-29 09:36:00
GBTG,6.95,6.95,6.95,6.95,1081,0,0,2026-01-29 09:38:00
GBTG,6.94,6.94,6.94,6.94,107,0,0,2026-01-29 09:40:00
GBTG,6.94,6.96,6.94,6.95,1876,0,0,2026-01-29 09:41:00
GBTG,6.92,6.92,6.92,6.92,354,0,0,2026-01-29 09:43:00
GBTG,6.91,6.91,6.91,6.91,586,0,0,2026-01-29 09:44:00
GBTG,6.91,6.93,6.9,6.93,5959,0,0,2026-01-29 09:45:00
GBTG,6.93,6.93,6.93,6.93,1150,0,0,2026-01-29 09:46:00
GBTG,6.92,6.92,6.92,6.92,847,0,0,2026-01-29 09:47:00
GBTG,6.92,6.92,6.92,6.92,285,0,0,2026-01-29 09:49:00
GBTG,6.94,6.94,6.93,6.93,1821,0,0,2026-01-29 09:50:00
GBTG,6.94,6.95,6.94,6.95,1112,0,0,2026-01-29 09:53:00
GBTG,6.96,7.0,6.96,7.0,4964,0,0,2026-01-29 09:54:00
GBTG,7.0,7.0,6.99,6.99,3501,0,0,2026-01-29 09:55:00
GBTG,6.98,6.98,6.96,6.96,1722,0,0,2026-01-29 09:56:00
GBTG,6.95,6.95,6.95,6.95,1444,0,0,2026-01-29 09:58:00
GBTG,6.95,6.95,6.95,6.95,1158,0,0,2026-01-29 09:59:00
GBTG,6.96,6.96,6.96,6.96,270,0,0,2026-01-29 10:00:00
GBTG,6.96,6.96,6.96,6.96,234,0,0,2026-01-29 10:02:00
GBTG,6.95,6.95,6.95,6.95,2772,0,0,2026-01-29 10:03:00
GBTG,6.95,6.95,6.94,6.94,1165,0,0,2026-01-29 10:04:00
GBTG,6.95,6.96,6.94,6.96,3636,0,0,2026-01-29 10:05:00
GBTG,6.96,6.96,6.96,6.96,634,0,0,2026-01-29 10:07:00
GBTG,6.96,6.98,6.96,6.96,6773,0,0,2026-01-29 10:08:00
GBTG,6.96,6.96,6.96,6.96,282,0,0,2026-01-29 10:09:00
GBTG,6.96,6.96,6.95,6.95,611,0,0,2026-01-29 10:10:00
GBTG,6.95,6.96,6.95,6.95,7465,0,0,2026-01-29 10:11:00
GBTG,6.94,6.95,6.94,6.95,2194,0,0,2026-01-29 10:13:00
GBTG,6.94,6.95,6.93,6.95,3300,0,0,2026-01-29 10:14:00
GBTG,6.95,6.95,6.93,6.94,8381,0,0,2026-01-29 10:15:00
GBTG,6.95,6.95,6.95,6.95,4335,0,0,2026-01-29 10:16:00
GBTG,6.94,6.94,6.94,6.94,904,0,0,2026-01-29 10:17:00
GBTG,6.94,6.94,6.93,6.94,2888,0,0,2026-01-29 10:18:00
GBTG,6.95,6.95,6.95,6.95,644,0,0,2026-01-29 10:19:00
GBTG,6.95,6.96,6.95,6.96,2529,0,0,2026-01-29 10:20:00
GBTG,6.97,6.97,6.97,6.97,1349,0,0,2026-01-29 10:21:00
GBTG,6.97,6.97,6.97,6.97,3037,0,0,2026-01-29 10:22:00
GBTG,6.97,6.98,6.97,6.98,2160,0,0,2026-01-29 10:23:00
GBTG,6.98,6.98,6.98,6.98,1537,0,0,2026-01-29 10:24:00
GBTG,6.98,6.98,6.97,6.97,2944,0,0,2026-01-29 10:26:00
GBTG,6.96,6.96,6.96,6.96,586,0,0,2026-01-29 10:27:00
GBTG,6.96,6.96,6.96,6.96,570,0,0,2026-01-29 10:28:00
GBTG,6.96,6.96,6.96,6.96,784,0,0,2026-01-29 10:30:00
GBTG,6.97,6.97,6.97,6.97,1908,0,0,2026-01-29 10:31:00
GBTG,6.97,6.97,6.96,6.97,4751,0,0,2026-01-29 10:32:00
GBTG,6.96,6.96,6.96,6.96,361,0,0,2026-01-29 10:34:00
GBTG,6.96,6.96,6.96,6.96,884,0,0,2026-01-29 10:35:00
GBTG,6.96,6.96,6.96,6.96,6194,0,0,2026-01-29 10:36:00
GBTG,6.96,6.96,6.96,6.96,329,0,0,2026-01-29 10:38:00
GBTG,6.96,6.96,6.95,6.95,4452,0,0,2026-01-29 10:39:00
GBTG,6.95,6.95,6.95,6.95,1234,0,0,2026-01-29 10:40:00
GBTG,6.95,6.95,6.95,6.95,3584,0,0,2026-01-29 10:41:00
GBTG,6.95,6.95,6.95,6.95,149,0,0,2026-01-29 10:42:00
GBTG,6.95,6.95,6.95,6.95,390,0,0,2026-01-29 10:43:00
GBTG,6.95,6.95,6.95,6.95,760,0,0,2026-01-29 10:45:00
GBTG,6.95,6.95,6.95,6.95,1656,0,0,2026-01-29 10:46:00
GBTG,6.95,6.95,6.95,6.95,157,0,0,2026-01-29 10:47:00
GBTG,6.95,6.96,6.95,6.96,5912,0,0,2026-01-29 10:48:00
GBTG,6.96,6.96,6.96,6.96,3142,0,0,2026-01-29 10:49:00
GBTG,6.96,6.96,6.96,6.96,1713,0,0,2026-01-29 10:51:00
GBTG,6.96,6.97,6.96,6.97,9005,0,0,2026-01-29 10:52:00
GBTG,6.97,6.97,6.96,6.96,1401,0,0,2026-01-29 10:53:00
GBTG,6.96,6.97,6.96,6.97,1998,0,0,2026-01-29 10:54:00
GBTG,6.97,6.98,6.97,6.98,847,0,0,2026-01-29 10:55:00
GBTG,6.99,6.99,6.99,6.99,799,0,0,2026-01-29 10:58:00
GBTG,6.99,7.0,6.99,6.99,2016,0,0,2026-01-29 10:59:00
GBTG,6.99,6.99,6.97,6.97,8739,0,0,2026-01-29 11:00:00
