Ticker,Open,High,Low,Close,Volume,Bid,Ask,Timestamp
CAJPY,29.7,29.7,29.7,29.7,5000,0,0,2026-01-29 09:08:00
CAJPY,30.14,30.14,30.13,30.13,451,0,0,2026-01-29 09:30:00
CAJPY,30.38,30.38,30.38,30.38,230,0,0,2026-01-29 09:32:00
CAJPY,30.5,30.5,30.5,30.5,197,0,0,2026-01-29 09:42:00
CAJPY,30.59,30.59,30.52,30.52,300,0,0,2026-01-29 09:58:00
CAJPY,30.59,30.59,30.59,30.59,335,0,0,2026-01-29 09:59:00
CAJPY,30.9,30.9,30.9,30.9,100,0,0,2026-01-29 10:03:00
CAJPY,30.9,30.9,30.9,30.9,600,0,0,2026-01-29 10:04:00
CAJPY,30.66,30.66,30.66,30.66,1377,0,0,2026-01-29 10:12:00
CAJPY,30.7,30.7,30.7,30.7,1205,0,0,2026-01-29 10:14:00
CAJPY,30.66,30.66,30.66,30.66,289,0,0,2026-01-29 10:18:00
CAJPY,30.66,30.66,30.66,30.66,120,0,0,2026-01-29 10:28:00
CAJPY,30.83,30.83,30.83,30.83,430,0,0,2026-01-29 10:59:00
CAJPY,30.43,30.43,30.43,30.43,411,0,0,2026-01-29 11:08:00
CAJPY,30.61,30.63,30.61,30.63,632,0,0,2026-01-29 11:15:00
CAJPY,30.79,30.79,30.79,30.79,239,0,0,2026-01-29 11:16:00
CAJPY,30.61,30.61,30.61,30.61,189,0,0,2026-01-29 11:17:00
CAJPY,30.61,30.61,30.61,30.61,451,0,0,2026-01-29 11:31:00
CAJPY,30.57,30.57,30.57,30.57,168,0,0,2026-01-29 11:33:00
CAJPY,30.6,30.6,30.6,30.6,129,0,0,2026-01-29 11:36:00
CAJPY,30.45,30.45,30.45,30.45,100,0,0,2026-01-29 11:45:00
CAJPY,30.51,30.51,30.51,30.51,1707,0,0,2026-01-29 11:48:00
CAJPY,30.67,30.67,30.67,30.67,202,0,0,2026-01-29 11:58:00
CAJPY,30.73,30.73,30.73,30.73,299,0,0,2026-01-29 12:00:00
CAJPY,30.58,30.61,30.58,30.61,1331,0,0,2026-01-29 12:01:00
CAJPY,30.58,30.58,30.58,30.58,200,0,0,2026-01-29 12:08:00
CAJPY,30.67,30.67,30.67,30.67,250,0,0,2026-01-29 12:13:00
CAJPY,30.59,30.59,30.59,30.59,2191,0,0,2026-01-29 12:17:00
CAJPY,30.59,30.59,30.59,30.59,172,0,0,2026-01-29 12:21:00
CAJPY,30.65,30.65,30.65,30.65,422,0,0,2026-01-29 12:35:00
CAJPY,30.72,30.72,30.72,30.72,625,0,0,2026-01-29 12:44:00
CAJPY,30.65,30.65,30.65,30.65,490,0,0,2026-01-29 12:46:00
CAJPY,30.71,30.71,30.71,30.71,996,0,0,2026-01-29 12:49:00
CAJPY,30.64,30.64,30.64,30.64,349,0,0,2026-01-29 12:54:00
