Ticker,Open,High,Low,Close,Volume,Bid,Ask,Timestamp
CCO,2.24,2.24,2.24,2.24,200,0,0,2026-01-29 08:15:00
CCO,2.24,2.27,2.24,2.26,20899,0,0,2026-01-29 09:30:00
CCO,2.26,2.27,2.26,2.26,3604,0,0,2026-01-29 09:31:00
CCO,2.26,2.27,2.25,2.25,12813,0,0,2026-01-29 09:32:00
CCO,2.25,2.25,2.24,2.24,3354,0,0,2026-01-29 09:33:00
CCO,2.24,2.25,2.24,2.25,2030,0,0,2026-01-29 09:34:00
CCO,2.24,2.25,2.24,2.25,1003,0,0,2026-01-29 09:35:00
CCO,2.25,2.25,2.25,2.25,6470,0,0,2026-01-29 09:36:00
CCO,2.24,2.26,2.24,2.25,15169,0,0,2026-01-29 09:37:00
CCO,2.26,2.26,2.25,2.25,3133,0,0,2026-01-29 09:38:00
CCO,2.26,2.27,2.25,2.26,25484,0,0,2026-01-29 09:39:00
CCO,2.26,2.27,2.26,2.26,838,0,0,2026-01-29 09:40:00
CCO,2.27,2.27,2.25,2.25,12327,0,0,2026-01-29 09:41:00
CCO,2.25,2.26,2.25,2.25,845,0,0,2026-01-29 09:42:00
CCO,2.25,2.27,2.25,2.26,13493,0,0,2026-01-29 09:43:00
CCO,2.27,2.27,2.27,2.27,2258,0,0,2026-01-29 09:44:00
CCO,2.26,2.27,2.26,2.26,3563,0,0,2026-01-29 09:45:00
CCO,2.27,2.27,2.26,2.27,1165,0,0,2026-01-29 09:46:00
CCO,2.27,2.27,2.25,2.26,8856,0,0,2026-01-29 09:47:00
CCO,2.26,2.26,2.25,2.25,8111,0,0,2026-01-29 09:48:00
CCO,2.26,2.26,2.25,2.25,2627,0,0,2026-01-29 09:49:00
CCO,2.26,2.26,2.25,2.26,12565,0,0,2026-01-29 09:50:00
CCO,2.25,2.25,2.25,2.25,1426,0,0,2026-01-29 09:51:00
CCO,2.25,2.25,2.25,2.25,824,0,0,2026-01-29 09:52:00
CCO,2.25,2.26,2.25,2.26,1511,0,0,2026-01-29 09:53:00
CCO,2.25,2.26,2.25,2.25,1526,0,0,2026-01-29 09:54:00
CCO,2.25,2.27,2.25,2.27,64320,0,0,2026-01-29 09:55:00
CCO,2.27,2.29,2.27,2.29,42086,0,0,2026-01-29 09:56:00
CCO,2.29,2.29,2.28,2.28,2511,0,0,2026-01-29 09:57:00
CCO,2.28,2.29,2.28,2.29,2144,0,0,2026-01-29 09:58:00
CCO,2.29,2.29,2.27,2.27,38805,0,0,2026-01-29 09:59:00
CCO,2.27,2.28,2.27,2.27,2931,0,0,2026-01-29 10:00:00
CCO,2.27,2.28,2.27,2.28,21574,0,0,2026-01-29 10:01:00
